cluster_post,UMAP_0,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11
192,9.713843,-0.3693362,1.2117655,4.58316,-2.9101968,4.8750305,6.2238255,4.046327,2.3624537,5.199113,5.1244516,5.1577888
193,9.874936,-0.24447045,1.1744703,4.537316,-3.0123136,4.712778,5.925153,3.8254364,2.2112274,5.7368717,5.050474,5.47051
194,9.520832,2.4734855,0.6320369,11.357444,4.0485554,4.463623,4.8523006,3.1338377,2.2618384,5.654358,6.3666263,6.146987
195,9.670947,-0.110389985,1.2576867,4.6197095,-2.9335477,4.8336253,6.299514,3.9894273,2.820272,5.3934555,6.90078,4.890427
196,9.656064,-0.0838135,1.2366792,4.5540595,-2.936167,4.8518,6.3150744,4.096599,2.5012078,5.4281015,6.1854753,4.980451
197,9.833464,0.028433133,1.165419,4.4689493,-3.0655885,4.6412926,5.939342,3.8295743,2.216249,5.939572,5.7683034,5.3828335
198,9.770628,0.05364377,1.1883839,4.5211463,-3.020388,4.6521745,6.072189,3.8496099,2.5122473,5.9103723,6.661227,5.151786
199,11.63234,0.8439398,0.69141006,5.9866023,3.7098215,4.144706,4.444687,0.37640607,9.49796,4.0820723,11.504806,6.5370865
200,11.440304,0.82788926,0.7864929,5.896543,3.5694718,4.3540106,4.260959,0.40197137,9.42133,4.017272,11.440501,6.5609956
201,9.932744,-1.5080417,1.1793349,4.9490957,-2.699083,4.791677,6.1066856,3.6988728,2.9657772,4.965828,4.2540402,5.3699226
202,9.895775,-1.1780257,1.181218,4.8384705,-2.7757778,4.812164,6.0910754,3.7713823,2.7358165,5.051873,4.3280745,5.3680916
203,9.9951315,0.4517854,1.2595623,4.667958,5.9078536,4.328726,4.6311955,3.8311148,10.18569,4.8149786,-0.06387192,5.4241138
204,10.03056,0.25432038,1.3473556,4.7276483,5.883532,4.301614,4.089145,3.7763715,10.212701,4.6933103,0.12824751,5.5236735
205,10.008386,0.36140227,1.3043742,4.700463,5.9073133,4.3095493,4.372347,3.8076584,10.197864,4.7580085,0.015869416,5.474821
206,9.431862,1.9495695,0.17651679,10.909577,4.4607477,4.9914923,5.414775,3.311945,2.7708492,4.6135488,6.5600557,5.8520412
207,11.186049,0.40485182,1.3672445,5.7681355,5.243905,7.342384,2.8670983,3.0389323,11.736574,4.9333997,7.519103,4.254362
208,9.171133,2.4120572,1.0936785,1.84494,5.1147075,5.8514895,5.2225347,2.2190433,3.8498085,3.8862326,10.302755,10.13599
209,9.567607,0.9490926,1.1961808,9.739192,5.9469223,4.982792,6.3624144,3.268374,7.330815,4.4625244,6.2012615,9.540686
210,10.631903,2.4167824,1.5011725,11.7631,4.8992805,5.888436,4.590556,2.5292134,5.26312,4.3190207,6.7429366,5.1023674
211,9.490719,-2.8891068,1.3952256,4.9907928,3.238395,3.8685372,4.3454556,3.0346897,11.458384,3.2835164,6.610584,4.717846
212,9.509652,-2.8012738,1.4193594,4.9173756,3.4255865,3.9340072,4.4205694,2.899071,11.756968,3.1197374,6.6262274,4.6410785
213,8.597043,1.0524979,1.6252915,10.065355,6.432031,4.283545,5.3766565,2.5732615,2.9322083,3.9914606,5.7095213,2.4380078
214,8.724374,1.1794072,1.7042893,10.00663,6.372006,4.1150126,5.4690504,2.5553746,2.9363391,4.045134,5.646321,2.6417503
215,12.032294,0.9675823,1.4297607,4.065814,5.2149167,12.930728,5.59649,3.1086216,2.770167,4.099431,5.968193,4.6842875
216,9.742023,-5.036473,1.1993774,6.852835,10.077202,4.930626,5.8371353,4.480287,2.9366908,5.4534287,7.119657,4.8440456
217,8.516315,1.7202245,0.88120395,10.414904,5.445085,4.71883,4.910975,2.994788,1.0826486,4.510506,4.547835,7.039608
218,9.818791,-5.713456,1.2268928,6.796994,9.498707,5.0094833,5.623652,3.3282115,3.1575737,4.3243294,6.5302005,4.8824234
219,9.408341,-5.451867,1.2516407,6.7042303,8.7813015,4.696098,5.688875,5.015203,4.4056983,3.5143614,7.250065,4.7938104
220,11.216807,0.99774766,1.2789602,5.8467665,5.4386125,7.7214313,2.6584759,3.2009108,11.720874,4.6735697,7.007457,4.3496227
221,11.181607,0.8063642,1.3060546,5.7695165,5.3672743,7.58235,2.7246027,3.1673791,11.768221,4.729913,7.097126,4.32302
222,9.675378,-5.950909,1.2378331,6.629055,9.049943,5.028474,5.561858,3.3961558,3.7628758,3.2753365,6.6086116,4.855796
223,9.7268715,-5.689388,1.2230588,6.4598613,9.424205,5.188188,5.6596823,4.281138,3.7436447,3.3288352,7.2413425,4.920058
224,9.654859,-5.344318,1.2358065,6.4716983,9.200088,4.982736,5.727983,5.1381607,4.155353,3.8418977,7.489938,4.8867517
225,9.165793,-5.770581,1.2136053,6.8221965,8.931612,4.7888346,5.6039267,4.270969,4.0533648,2.6955712,6.9662256,4.715322
226,9.527848,-6.0267196,1.252303,6.6855254,8.677975,4.910762,5.5068774,3.0756848,3.9272082,2.488336,6.3793745,4.76035
227,9.581266,2.777199,0.7690178,11.662232,4.118698,4.6183844,4.852665,3.0437722,3.474578,5.3958573,6.538706,5.708232
228,9.651329,-5.955972,1.252764,7.0963664,9.00345,4.938565,5.442374,1.9366343,2.7952151,4.5882697,5.2963476,4.817375
229,9.397531,0.56799024,1.1558328,4.654631,3.3493652,5.5075893,1.0790113,3.2626305,7.2198005,5.269126,0.41782615,4.1244626
230,9.752911,-4.93157,1.2167951,6.7586246,9.829168,4.7977357,5.9111524,5.1557713,3.506912,5.3626633,7.484187,4.853989
231,9.871513,-5.3202367,1.2324975,6.6904154,9.710341,4.9127507,5.8260493,4.542973,3.4736063,4.721572,7.285268,4.9029
232,9.716235,-4.961011,1.243155,6.627941,9.416932,4.7610607,5.8709817,5.5951552,4.071776,5.1911077,7.580489,4.8707824
233,9.704786,-6.012296,1.2428603,6.7271156,8.87611,4.954676,5.489776,2.622595,3.553007,3.395955,6.1362023,4.843355
234,9.702721,0.61074626,1.1807004,4.2260246,5.1263547,5.131764,-2.906665,3.7349892,1.6776165,3.8960776,7.221367,5.1033587
235,9.741887,2.3694713,0.94888425,9.019776,5.490729,4.993935,5.210032,3.4617188,8.629584,4.8224816,6.350047,9.078735
236,9.766602,2.1330657,1.0227305,9.205724,5.4188385,4.9730263,5.3551817,3.3821373,8.071887,4.733029,6.285823,9.221233
237,12.904365,0.4312475,1.137674,4.8714595,5.1757164,12.481076,6.0074925,3.1512969,3.6043444,4.7250423,5.617511,4.3542542
238,9.915699,-1.1971059,1.4612547,3.5890675,3.35639,4.7507057,1.9522066,1.7357893,7.9867415,5.1669087,8.946043,6.778312
239,9.827714,-1.0715482,1.4058638,3.3383918,3.76082,5.0657473,1.428736,1.6928252,7.8572516,4.5373845,9.100618,6.7658587
240,9.790501,-5.3241687,1.2592145,6.529724,9.236785,4.816048,5.8026977,5.14463,4.1521525,4.4761653,7.4546266,4.909433
241,9.633069,-4.55889,1.2752044,6.3002954,6.3675866,4.685792,5.4005213,1.4495988,3.9620438,-0.96016854,6.176795,4.7255383
242,9.875469,-5.7802052,1.2308253,6.6361327,9.484958,5.035479,5.66611,3.5723827,3.409417,3.7864451,6.8643346,4.922332
243,9.939368,-5.559876,1.2480222,6.516201,9.539328,4.9659853,5.7874823,4.459584,3.6960032,4.1569443,7.3356147,4.9577403
244,9.813574,-5.376869,1.2084199,6.8852587,9.938285,5.017584,5.7080736,3.6820974,2.7492075,4.8622146,6.7360663,4.864551
245,10.149358,-0.3501656,1.3884767,4.0765214,2.9988751,5.5619626,2.9936645,1.2316012,8.165648,4.610422,9.928027,7.0769134
246,9.345164,1.9246584,0.76233876,10.074895,4.8078904,4.708732,5.348743,3.0873985,3.5911314,4.6141014,5.8171124,8.906704
247,9.05505,1.7958807,0.7988187,10.469619,4.732272,4.536324,5.2651606,2.9636564,2.8527913,4.6255274,5.421674,7.4858885
248,9.570645,-5.305617,1.2692136,6.4853415,7.511448,4.604182,5.6172585,4.07226,4.4356003,0.6240315,7.183633,4.7822194
249,13.679265,0.08987955,1.1446931,5.1583214,4.8823643,11.749141,5.729943,3.4187515,4.167993,4.742404,5.735932,4.185387
250,10.569134,3.208857,0.8990226,11.485988,4.2465267,4.444218,4.997721,3.2718053,3.9662373,4.5658526,7.5160823,4.9172
251,9.933478,2.445051,0.47577593,11.391377,4.2319975,4.7689734,4.9830365,3.787781,2.6220582,5.124768,7.0318184,5.0127916
252,11.975767,0.44809455,1.0651387,5.115784,5.0957265,12.345525,5.4823294,3.9054117,5.8244147,4.462726,5.4020667,4.0011754
253,11.951867,0.27420408,1.1460135,5.022599,5.0339837,12.327616,5.7159514,3.8692615,5.3512063,4.3500957,5.3955736,4.1748066
254,9.623904,-5.8743043,1.2923639,6.4495387,7.8162384,4.8278203,5.366836,1.9368118,3.8925393,1.0099666,5.9404364,4.7449718
255,10.155957,-0.7571834,1.447975,3.915377,3.0299869,5.333315,3.0001538,1.4988811,7.9897227,5.0753813,9.669302,7.2084374
256,10.064891,-1.0460796,1.4671923,3.8537862,2.9920156,5.081797,2.5390782,1.3879641,8.067938,5.041196,9.561188,6.9631743
257,9.637411,-5.96491,1.2736064,6.676686,7.8462176,4.83692,5.2859287,0.8489491,3.6301796,2.4874105,5.3924766,4.849846
258,10.451074,3.1194878,1.1105877,11.87175,4.2886257,4.862049,5.124654,2.598182,4.5662413,4.4341693,7.0822406,5.0626926
259,9.61213,-5.93363,1.2982256,6.4627924,7.866839,4.785894,5.4389534,2.8056774,4.1142983,0.97577536,6.331752,4.73017
260,9.574249,-5.86988,1.2918754,6.4541087,7.710147,4.660474,5.5063567,3.5142794,4.3450313,0.8058071,6.772229,4.7650785
261,9.652397,-6.0471864,1.2576085,6.6560607,8.353213,4.893308,5.399294,1.9483597,3.709298,2.63461,5.8318114,4.80988
262,9.134426,3.1586554,0.6402443,11.692864,3.8960874,4.613565,5.0640635,2.6135235,3.9173613,5.1895943,6.2904916,5.075363
263,9.647319,-5.437893,1.3183501,6.7845445,8.424324,4.692631,5.698672,4.788237,4.59104,2.3691196,7.2094674,4.747224
264,9.574004,-4.698192,1.2115742,6.6638346,9.710469,4.930904,5.8492837,5.6325436,3.6807625,6.958151,7.1920166,4.8377104
265,10.774781,2.7524085,0.3228571,10.948709,4.591523,4.829354,4.550371,4.382241,2.9995627,5.222075,7.4937634,4.1665134
266,10.322162,3.0006948,0.74526983,11.615675,4.3274264,4.796005,4.9238195,3.8100197,3.645155,4.8956027,7.3847136,5.046336
267,9.5546,-4.9536076,1.1926336,6.7776046,10.032736,5.0577226,5.773755,4.5911503,2.88269,6.5062876,6.760244,4.801959
268,9.232424,1.7509873,0.9117029,10.081356,5.8244934,4.723859,5.830343,3.5727613,4.8535957,3.843531,6.680303,0.5000829
269,9.636807,-6.0302696,1.2611381,7.089121,8.739249,4.882937,5.416903,1.5836886,2.9680223,4.259019,5.212454,4.8360133
270,9.647461,-6.073449,1.2619509,6.9065824,8.393137,4.862989,5.365051,1.327463,3.3471382,3.5421233,5.3685884,4.8531485
271,9.6222105,-6.0715103,1.268401,7.0809546,8.491142,4.8498144,5.39007,1.2520472,3.105852,4.0500827,5.1136265,4.850061
272,8.94027,3.3169186,1.0125145,10.997711,4.3736396,4.510988,5.3520937,2.2071333,5.299761,4.0102353,6.02766,4.1589437
273,9.640692,-5.848924,1.3455281,6.83187,8.350282,4.7740297,5.5858555,3.9521976,4.4985485,1.6798631,6.7448883,4.689576
274,9.61286,-6.013358,1.2903998,6.592179,8.223458,4.861352,5.4498262,2.637328,4.03886,1.7454875,6.169002,4.736837
275,9.659876,0.71081173,1.3396784,4.3297124,5.012907,5.184809,-2.827562,3.5840833,1.852701,3.914829,7.0969005,4.9161463
276,9.77811,0.64907783,1.3865564,4.3035173,5.1226196,5.04877,-2.695882,3.6218698,1.8363445,3.92535,7.2215147,4.910102
277,9.600134,-5.1770372,1.2037486,6.8234797,9.9678,5.1298366,5.695801,4.0824933,2.7068653,6.1348624,6.4781446,4.8127837
278,9.160815,2.6921794,0.6120323,10.369654,4.3890824,4.20776,5.1598806,3.4832819,4.203443,4.7639966,6.285915,7.8047967
279,9.193858,2.5433161,0.857178,10.425981,4.7105436,4.21047,5.2982826,3.2774017,4.3851786,4.5090394,6.0995917,8.610723
280,9.656169,-5.6670184,1.2377027,6.990183,9.569773,5.1402493,5.503958,2.9537566,2.5382214,5.4372735,5.705376,4.8091288
281,9.737954,-5.606385,1.2209698,6.94742,9.6763735,5.074514,5.5611534,3.0150924,2.614351,4.8865457,6.0944395,4.833751
282,9.735131,-5.8038135,1.229873,6.940324,9.367162,5.012623,5.505157,2.5779305,2.821405,4.3972435,5.9044123,4.836766
283,9.674602,-5.7491126,1.2381282,7.018701,9.433885,5.0761995,5.48828,2.6309376,2.6026306,5.0480556,5.628343,4.8112206
284,9.685552,-5.9655623,1.2454951,6.9121876,8.887608,4.9442925,5.43575,2.0313675,3.111325,3.9548154,5.6255565,4.833545
285,9.628797,-6.0772367,1.2703478,6.9525323,8.230846,4.836078,5.339946,0.9694666,3.3230748,3.5314918,5.195082,4.866198
286,9.659053,-2.0039673,1.4467155,4.862456,3.7073472,3.9208975,4.0923896,3.2260654,11.957302,4.2234635,7.0867386,4.521408
287,9.607194,-6.0445795,1.2803026,7.0385814,8.100582,4.8218966,5.3264904,0.6836836,3.2561758,3.658123,5.0005527,4.879011
288,9.635128,-5.897949,1.2773432,6.5489526,7.8030467,4.842224,5.3093133,1.1539153,3.7359715,1.8918371,5.5846405,4.8061857
289,9.618063,-4.755779,1.2101104,6.741294,9.855988,4.8213124,5.8742766,5.3834558,3.4944863,6.172989,7.3500705,4.8262973
290,9.514101,1.8008603,0.9579065,9.733311,4.8988066,4.822346,5.4932704,3.1168666,4.6492147,4.6653504,5.666518,9.661689
291,9.698805,-5.186875,1.1994812,6.9025674,10.075764,5.0520315,5.7180157,3.9170475,2.5947845,5.51849,6.663374,4.8296695
292,9.648597,-5.529258,1.229273,6.8975067,9.652194,5.157069,5.5714574,3.4150984,2.7003293,5.70401,5.996258,4.8248487
293,9.707086,-5.425481,1.2136754,6.9292526,9.8658905,5.1065116,5.6121993,3.4012337,2.5347586,5.3177123,6.2647667,4.82826
294,9.64371,-4.793385,1.2820922,6.3921537,6.71007,4.7481747,5.479735,2.6365755,4.094063,-1.1221908,6.555162,4.6902475
295,9.641499,-5.6069574,1.2940195,6.383542,7.453423,4.8381395,5.314764,1.1071714,3.7103708,0.5183407,5.6953716,4.7325025
296,9.62503,-4.7061715,1.2271228,6.660678,9.563843,4.795643,5.8688602,5.8641877,3.9785154,6.414127,7.440643,4.8511615
297,10.707583,0.71198076,0.9881103,5.440327,3.463499,3.8962965,4.2664347,0.3467162,9.921518,3.8132157,11.713631,6.875735
298,9.656774,-5.578217,1.3064549,6.3789325,7.515353,4.8642144,5.375291,1.7632456,3.7536073,-0.08487664,5.954109,4.663231
299,9.67752,-5.3009167,1.3135505,6.3895316,7.246611,4.8609476,5.4194365,2.2982318,3.8452997,-0.8209244,6.2233324,4.640798
300,9.634507,-5.720642,1.2862254,6.4687996,7.4839377,4.822094,5.2683353,0.7428362,3.7099068,1.3279124,5.498557,4.8021536
301,9.641463,-5.52672,1.2874004,6.4913197,7.137662,4.8083463,5.199564,-0.010479098,3.6313777,1.4742483,5.2394347,4.854083
302,9.622588,-5.980825,1.280269,6.8354087,7.817556,4.821582,5.272866,0.5131872,3.4918723,3.015103,5.140578,4.8814335
303,9.0009165,1.7830707,0.43990055,10.730038,3.969778,4.615547,5.123094,2.8529124,2.490652,4.8768253,5.2592955,6.974592
304,9.652624,-5.217095,1.2878351,6.367498,6.853928,4.792894,5.194949,-0.12773807,3.636136,0.8360018,5.3109403,4.829308
305,9.644451,-5.4235654,1.2875971,6.3828907,7.1380763,4.809028,5.2525496,0.405667,3.6672463,0.7065687,5.481178,4.786609
306,9.651487,-5.171047,1.2923564,6.442168,6.75057,4.79221,5.136388,-0.5601669,3.6057765,1.4422445,5.076454,4.893592
307,9.633151,-4.9631934,1.2474043,6.6006413,9.252984,4.9077535,5.7895184,5.716292,4.2225246,6.830298,7.0824957,4.8893733
308,9.586955,-5.10638,1.2256713,6.6947694,9.583817,5.0795274,5.7347865,4.8797827,3.4676087,6.7592835,6.663605,4.847686
309,9.63079,-5.3851614,1.2204087,6.85206,9.76499,5.167659,5.6211185,3.7530615,2.7412753,5.9599514,6.2043495,4.8263564
310,9.63004,-5.6433945,1.2914771,6.6650553,7.221992,4.805271,5.1824927,-0.18956745,3.5720916,2.2463205,5.0395694,4.904149
311,9.620511,-5.8343525,1.2885414,6.7833548,7.4978642,4.809344,5.2201796,0.07123486,3.5260494,2.7255776,5.033334,4.900486
312,11.682256,0.5905398,0.75137,3.0072458,3.5343778,9.244981,5.808662,1.2572682,6.530874,2.509188,10.170715,7.2454095
313,9.091303,-2.7075486,1.6194607,2.811996,1.4652205,4.169858,1.574722,2.5870185,6.103243,6.6205854,4.8293033,3.5199158
314,9.674796,2.0849016,1.3854206,10.348103,4.8301177,4.9973416,5.6100063,2.948513,6.5298996,4.4189324,6.1474977,8.52441
315,10.100888,-0.652349,1.3936707,4.790043,4.4417634,5.0288925,4.5196905,2.9667008,12.953823,4.193777,7.1806483,4.110453
316,9.445203,2.183078,0.91103643,10.170252,5.0224605,4.4612465,5.5222178,3.3136163,5.0785513,4.419336,6.0757837,8.69289
317,13.244073,0.7026898,1.1454314,4.7072496,5.013681,12.38785,5.7662582,3.2785823,4.2200203,4.458984,5.662876,4.250286
318,12.98156,0.30183426,1.2239599,4.702158,4.8701925,12.116024,5.611524,3.443447,4.0995626,4.329723,5.692107,4.4132547
319,10.568478,0.1992355,1.3749949,4.664298,5.181649,5.969204,3.657227,3.1996546,13.062595,4.488718,6.348195,4.235808
320,10.358174,-0.11376971,1.3834702,4.72256,4.8928957,5.539633,4.111059,3.1075215,13.113845,4.3928685,6.7189,4.143001
321,9.008797,1.9264532,1.6318363,0.66510826,6.9437146,2.9024012,7.2575226,5.270457,1.3193992,3.1252806,3.3581505,4.5084167
322,9.490571,2.4436004,0.11394328,11.192796,3.7270577,4.4334497,5.252906,3.2218497,3.3537633,4.825328,7.431983,4.2081842
323,9.830316,2.0997963,0.8582487,11.786094,4.663283,4.975008,4.849092,3.8385205,3.3843865,5.669197,7.05087,5.7359114
324,9.529373,0.38316816,1.1718197,3.1002083,5.7925634,3.308003,0.36100912,3.3795106,8.1760025,4.5813365,8.156268,6.8995667
325,10.419281,2.9295433,1.2955287,12.457117,4.0714602,4.707583,5.159881,2.210224,4.0025244,3.9929183,5.871113,3.0280755
326,9.734911,-1.4695424,1.4415658,2.9924705,4.3306565,4.3947515,0.9819916,1.7728655,7.9438543,4.424136,9.967331,6.893545
327,9.746115,0.24747969,1.3119302,3.6747084,4.7392445,5.1581297,1.242606,3.5010123,8.061426,5.0961995,0.22100018,4.94143
328,10.810611,2.4443898,1.254426,12.835902,3.9026148,4.597347,5.1423173,2.3621333,3.1581118,4.223348,5.614707,2.5037777
329,9.930855,0.8074157,1.3944715,10.050871,5.6720057,5.252005,6.05488,3.3316917,7.5462866,4.5791597,6.4530582,9.315913
330,10.654298,2.3220704,1.1473914,12.801973,3.7539022,4.5001974,5.1757374,2.3965075,3.0238113,4.380521,5.772686,2.5639102
331,9.655723,-0.8324545,1.356492,2.9198856,5.0000534,4.1840606,0.5139662,2.4766161,8.014758,4.377278,8.949799,6.9187574
332,8.492872,2.0708106,1.1678206,9.565685,6.1312857,3.7576578,6.2911205,3.023754,6.4993124,3.910146,5.7859483,8.05543
333,9.012135,1.0603093,0.89485383,11.094831,5.817935,4.4806104,5.400478,3.0629067,1.3342196,4.8198586,4.8407106,6.152082
334,9.15394,1.3880669,1.2655739,9.899638,5.5298123,4.4791436,6.2203994,3.0700645,6.226508,4.378162,5.7325306,8.635158
335,10.449443,0.91179603,1.0678414,5.4017878,3.5173182,3.6697943,4.459408,0.31138957,10.234567,3.6488554,11.943776,7.0009923
336,10.628203,0.70037174,1.0438639,5.3540354,3.352687,4.0830317,4.1215296,0.3722687,9.823494,3.8023574,11.614754,6.862713
337,8.717782,1.8029331,1.4491857,9.885743,5.736073,4.060356,6.101765,3.013164,6.593951,4.181531,5.7306485,7.914274
338,8.253799,1.1686531,1.0862391,10.579305,5.2637386,4.041432,5.087136,2.9483235,0.7045857,4.7271023,5.0288057,5.524451
339,9.125484,1.0063562,1.3523386,9.7819805,5.9340014,4.488191,6.729322,3.162712,7.231358,4.359401,5.8527946,9.069154
340,10.196818,-0.36064538,1.3674041,4.4234357,5.21632,4.841047,2.4393952,3.6618226,11.343054,4.261521,3.6832323,5.2365947
341,10.1266365,-0.42161295,1.369336,4.4224515,5.2163467,4.704475,2.4049187,3.694103,11.126747,4.2127547,3.3322294,5.2934647
342,8.382691,1.0212003,0.92346436,10.903123,4.8842463,4.2430406,5.055803,2.7997582,-0.08744816,4.856742,5.0121164,5.7559705
343,8.284155,1.0540957,0.9550418,10.761192,5.1148844,4.3171544,4.946035,2.8410459,-0.19756795,4.766742,4.8537226,5.6602354
344,8.362554,1.978026,1.148718,9.371721,6.126783,3.9070492,6.981765,3.0832245,7.2282114,3.8842006,5.4438853,8.293022
345,8.731414,1.6139522,1.2664536,9.480023,5.987131,4.2010303,6.812378,3.1350827,7.4170356,4.1060696,5.630012,8.516114
346,10.988012,2.4236236,1.3454715,12.934155,3.9721534,4.647081,5.113741,2.3621774,3.094429,4.156204,5.4580293,2.330818
347,9.520145,2.0395405,0.41034228,11.289402,3.9256482,4.541041,5.070252,2.7983894,3.2883072,5.0200934,5.2206917,6.440052
348,8.98944,2.218064,0.2059865,10.8306465,3.921615,4.2780814,4.8586836,3.7328696,2.653219,5.1120324,6.45948,5.5442615
349,9.643435,2.32646,0.91404605,11.86056,5.0414205,6.092417,5.039735,2.9780731,5.60573,3.6377068,7.045254,5.6227503
350,8.922973,1.286563,1.3595083,9.704559,5.9146156,4.313268,6.693687,3.1145816,7.1626964,4.258258,5.729627,8.675016
351,9.842019,1.7305331,0.5026289,11.362023,4.116922,4.994848,5.2772546,2.804746,3.0953112,4.763885,5.1885977,6.1827693
352,8.716883,1.412155,1.3633481,9.698667,5.998238,4.1329784,6.67783,3.0609975,6.978947,4.2029786,5.648986,8.439308
353,8.518149,1.6129758,1.3898748,9.666006,6.025361,4.018182,6.6422324,3.0318592,7.002572,4.1479053,5.575368,8.098993
354,9.470073,1.7527455,0.81290865,11.193223,3.749433,5.3499384,4.7853584,3.126819,0.9304104,5.3915496,5.849106,6.371594
355,9.295959,2.0260017,0.65175533,11.081247,3.9989684,4.83006,4.7297335,3.0216384,1.2055573,5.356744,5.7847,6.0619106
356,9.511921,1.5627667,1.1965408,9.631707,5.57531,4.6840243,6.0299854,3.2716076,7.1193047,4.429749,6.06254,9.285716
357,9.500724,0.56244075,1.9813874,3.2814507,4.5979986,4.9439325,6.20001,3.5147257,5.9943333,5.0774927,8.81704,10.069873
358,9.67683,-1.6748841,1.4719915,2.8571932,4.547719,3.974009,0.90573585,1.9386315,8.03518,4.663288,10.101553,7.0018353
359,9.823565,1.6184552,0.8339824,11.418217,4.2248316,5.455359,5.0669837,3.012164,1.4493531,4.9479485,5.6468215,6.7819357
360,10.497755,2.5529873,1.1601568,12.695361,3.8047686,4.554487,5.210924,2.3128068,3.3468766,4.2789984,5.8474746,2.828003
361,10.795281,2.6920645,1.3246932,12.724292,4.060139,4.6960993,5.110017,2.3086991,3.5173323,4.0683084,5.5974474,2.6551943
362,9.678013,-1.5188104,1.444752,2.8140826,4.7751756,3.9966493,0.6848068,2.0568662,8.0043335,4.457119,10.010958,6.929092
363,10.184596,0.85559595,1.5713856,9.917247,5.397776,5.2273116,5.8963165,3.3388271,7.7570634,4.6849594,6.481377,8.979607
364,9.859512,1.2536646,1.3836844,9.82201,5.379452,4.9874434,5.901442,3.2876081,7.373678,4.57227,6.241443,9.202122
365,10.354201,2.5412982,1.4606642,11.8105955,4.8741,5.8196054,4.834407,2.413396,5.463563,4.0640264,6.7652507,5.3207445
366,9.20794,1.2552742,1.5560021,9.956318,5.547601,4.473894,6.3504705,3.1219234,7.187575,4.362948,5.848758,8.380935
367,9.410771,1.4567641,1.0050907,3.2419894,6.5263076,2.623121,0.24488346,4.036133,8.316607,4.5965924,7.905784,7.0162783
368,9.354912,1.3904699,0.9986219,3.0765052,6.64815,2.6345904,0.12202237,4.047033,8.396114,4.62995,7.9757004,6.9484344
369,9.66161,1.8620715,1.1759982,9.873486,4.86529,4.7957826,5.5438337,3.1804717,5.988976,4.6763186,5.938278,9.647875
370,9.945006,2.6169608,1.302388,12.080553,4.92845,6.0115323,4.8358893,2.56217,5.4741244,3.9682658,6.9495115,5.3637357
371,10.24003,2.4365456,1.4445986,11.997722,5.049896,6.1231337,4.7783732,2.450401,5.55598,3.9300017,6.8436537,5.439414
372,13.649126,-0.116987824,1.1903101,5.1069107,4.9869695,11.6126795,5.725027,3.2853951,3.6080394,4.761584,5.7718005,4.3910193
373,13.809817,-0.019855283,1.1458303,4.992354,4.994617,11.620021,5.4453473,3.3013427,3.99144,4.7875295,5.7629094,4.402713
374,9.466637,2.423101,0.9697497,10.3042,4.9662943,4.266485,5.4174733,3.3640416,5.538221,4.0412745,6.0947967,8.527623
