outer_fold,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,inner_rmse
4,0.8,0.03,3,5,500,5,0.8,0.660500301252227
4,0.8,0.03,3,5,500,5,0.8,0.6252362152992886
4,0.8,0.03,3,5,500,5,1.0,0.6131022131795854
4,0.8,0.03,3,5,500,5,1.0,0.6654005646492913
4,0.8,0.03,3,5,500,5,1.0,0.6296615738320451
4,0.8,0.03,6,1,100,1,0.8,0.6184372532451448
4,0.8,0.03,6,1,100,1,0.8,0.6673947919204613
4,0.8,0.03,6,1,100,1,0.8,0.6300725551870575
4,0.8,0.03,6,1,100,1,1.0,0.6210986423028937
4,0.8,0.03,6,1,100,1,1.0,0.669012402290365
4,0.8,0.03,6,1,100,1,1.0,0.6290127927111016
4,0.8,0.03,6,1,100,5,0.8,0.6237706185931091
4,0.8,0.03,6,1,100,5,0.8,0.6746171441005757
4,0.8,0.03,6,1,100,5,0.8,0.6355087923624401
4,0.8,0.03,6,1,100,5,1.0,0.6257800951244615
4,0.8,0.03,6,1,100,5,1.0,0.6753352926650527
4,0.8,0.03,6,1,100,5,1.0,0.6352421834769715
4,0.8,0.03,6,1,300,1,0.8,0.5817949485471638
4,0.8,0.03,6,1,300,1,0.8,0.6253747411405739
4,0.8,0.03,6,1,300,1,0.8,0.5991507784377114
4,0.8,0.03,6,1,300,1,1.0,0.5859745349392361
4,0.8,0.03,6,1,300,1,1.0,0.6287794719838501
4,0.8,0.03,6,1,300,1,1.0,0.600134574895144
4,0.8,0.03,6,1,300,5,0.8,0.5837900028305211
4,0.8,0.03,6,1,300,5,0.8,0.6279149433905873
4,0.8,0.03,6,1,300,5,0.8,0.6000374816442341
4,0.8,0.03,6,1,300,5,1.0,0.5873093170361198
4,0.8,0.03,6,1,300,5,1.0,0.6315979673943501
4,0.8,0.03,6,1,300,5,1.0,0.6010147863436359
4,0.8,0.03,6,1,500,1,0.8,0.579878987512799
4,0.8,0.03,6,1,500,1,0.8,0.6196005686403228
4,0.8,0.03,6,1,500,1,0.8,0.5950924434866128
4,0.8,0.03,6,1,500,1,1.0,0.5841668993960571
4,0.8,0.03,6,1,500,1,1.0,0.6242388771098221
4,0.8,0.03,6,1,500,1,1.0,0.5960431638031117
4,0.8,0.03,6,1,500,5,0.8,0.58165077586939
4,0.8,0.03,6,1,500,5,0.8,0.6222760239761443
4,0.8,0.03,6,1,500,5,0.8,0.5963841879861201
4,0.8,0.03,6,1,500,5,1.0,0.5852135158547573
4,0.8,0.03,6,1,500,5,1.0,0.6245393468248946
4,0.8,0.03,6,1,500,5,1.0,0.5969505296381796
4,0.8,0.03,6,5,100,1,0.8,0.617376912187871
4,0.8,0.03,6,5,100,1,0.8,0.6670901548480093
4,0.8,0.03,6,5,100,1,0.8,0.6321284788941416
4,0.8,0.03,6,5,100,1,1.0,0.6206465996836641
4,0.8,0.03,6,5,100,1,1.0,0.6683101700081385
4,0.8,0.03,6,5,100,1,1.0,0.6302108048843335
4,0.8,0.03,6,5,100,5,0.8,0.6245761618952109
4,0.8,0.03,6,5,100,5,0.8,0.6739279839232981
4,0.8,0.03,6,5,100,5,0.8,0.6349209892991116
4,0.8,0.03,6,5,100,5,1.0,0.6244181671449891
4,0.8,0.03,6,5,100,5,1.0,0.6740463663420038
4,0.8,0.03,6,5,100,5,1.0,0.6349837799586532
4,0.8,0.03,6,5,300,1,0.8,0.5804289042317701
4,0.8,0.03,6,5,300,1,0.8,0.6262067377214442
4,0.8,0.03,6,5,300,1,0.8,0.6014970829320321
4,0.8,0.03,6,5,300,1,1.0,0.5869714938290851
4,0.8,0.03,6,5,300,1,1.0,0.6278929136053455
4,0.8,0.03,6,5,300,1,1.0,0.602737498311851
4,0.8,0.03,6,5,300,5,0.8,0.5855240299073552
4,0.8,0.03,6,5,300,5,0.8,0.6270151871745258
4,0.8,0.03,6,5,300,5,0.8,0.5999748478835121
4,0.8,0.03,6,5,300,5,1.0,0.58745196259358
4,0.8,0.03,6,5,300,5,1.0,0.6323989101446648
4,0.8,0.03,6,5,300,5,1.0,0.603419099954635
4,0.8,0.03,6,5,500,1,0.8,0.578276497723896
4,0.8,0.03,6,5,500,1,0.8,0.6205659458966133
4,0.8,0.03,6,5,500,1,0.8,0.5977713570139517
4,0.8,0.03,6,5,500,1,1.0,0.584614654972654
4,0.8,0.03,6,5,500,1,1.0,0.6227930239229853
4,0.8,0.03,6,5,500,1,1.0,0.5998156572501046
4,0.8,0.03,6,5,500,5,0.8,0.5826115998826139
4,0.8,0.03,6,5,500,5,0.8,0.6199252057159277
4,0.8,0.03,6,5,500,5,0.8,0.5952322881603119
4,0.8,0.03,6,5,500,5,1.0,0.5843525103881794
4,0.8,0.03,6,5,500,5,1.0,0.6243374635300584
4,0.8,0.03,6,5,500,5,1.0,0.5981392216866265
4,0.8,0.1,3,1,100,1,0.8,0.621240408670578
4,0.8,0.1,3,1,100,1,0.8,0.6827898006245328
4,0.8,0.1,3,1,100,1,0.8,0.6428735464123856
4,0.8,0.1,3,1,100,1,1.0,0.6278172578670469
4,0.8,0.1,3,1,100,1,1.0,0.6815853433480568
4,0.8,0.1,3,1,100,1,1.0,0.6423393559954133
4,0.8,0.1,3,1,100,5,0.8,0.6256930241626113
4,0.8,0.1,3,1,100,5,0.8,0.6813461112787939
4,0.8,0.1,3,1,100,5,0.8,0.6461023297269
4,0.8,0.1,3,1,100,5,1.0,0.629572157261097
4,0.8,0.1,3,1,100,5,1.0,0.6796228868335921
4,0.8,0.1,3,1,100,5,1.0,0.6446891592424477
4,0.8,0.1,3,1,300,1,0.8,0.5912137702791057
4,0.8,0.1,3,1,300,1,0.8,0.6451207850279354
4,0.8,0.1,3,1,300,1,0.8,0.6130955471476404
4,0.8,0.1,3,1,300,1,1.0,0.5955965134184842
4,0.8,0.1,3,1,300,1,1.0,0.6472121180090114
4,0.8,0.1,3,1,300,1,1.0,0.6122215022372064
4,0.8,0.1,3,1,300,5,0.8,0.5938253241484953
4,0.8,0.1,3,1,300,5,0.8,0.6437097729957032
4,0.8,0.1,3,1,300,5,0.8,0.6108622239257161
4,0.8,0.1,3,1,300,5,1.0,0.5974748464996452
4,0.8,0.1,3,1,300,5,1.0,0.6425458796072872
4,0.8,0.1,3,1,300,5,1.0,0.6128495098279089
4,0.8,0.1,3,1,500,1,0.8,0.5862347528901725
4,0.8,0.1,3,1,500,1,0.8,0.6353731937718707
4,0.8,0.1,3,1,500,1,0.8,0.6096162947876334
4,0.8,0.1,3,1,500,1,1.0,0.5903174581885131
4,0.8,0.1,3,1,500,1,1.0,0.6346277851375927
4,0.8,0.1,3,1,500,1,1.0,0.6079525558330837
4,0.8,0.1,3,1,500,5,0.8,0.5874391638990992
4,0.8,0.1,3,1,500,5,0.8,0.6337983339210835
4,0.8,0.1,3,1,500,5,0.8,0.6046804059257912
4,0.8,0.1,3,1,500,5,1.0,0.5895751039390205
4,0.8,0.1,3,1,500,5,1.0,0.631322938424696
4,0.8,0.1,3,1,500,5,1.0,0.6062561784172572
4,0.8,0.1,3,5,100,1,0.8,0.6204188914916262
4,0.8,0.1,3,5,100,1,0.8,0.6804736375177444
4,0.8,0.1,3,5,100,1,0.8,0.6440901846520225
4,0.8,0.1,3,5,100,1,1.0,0.6290810141560864
4,0.8,0.1,3,5,100,1,1.0,0.6805632917500739
4,0.8,0.1,3,5,100,1,1.0,0.6424309270277613
4,0.8,0.1,3,5,100,5,0.8,0.6268634322251264
4,0.8,0.1,3,5,100,5,0.8,0.6816730516213277
4,0.8,0.1,3,5,100,5,0.8,0.6438888393138787
4,0.8,0.1,3,5,100,5,1.0,0.6302014350102773
4,0.8,0.1,3,5,100,5,1.0,0.6805890592457146
4,0.8,0.1,3,5,100,5,1.0,0.6460284264965532
4,0.8,0.1,3,5,300,1,0.8,0.5914913358632692
4,0.8,0.1,3,5,300,1,0.8,0.6436443910272229
4,0.8,0.1,3,5,300,1,0.8,0.6104080428060887
4,0.8,0.1,3,5,300,1,1.0,0.5973982532965388
4,0.8,0.1,3,5,300,1,1.0,0.645348765401775
4,0.8,0.1,3,5,300,1,1.0,0.6138641027710977
4,0.8,0.1,3,5,300,5,0.8,0.5962576748556335
4,0.8,0.1,3,5,300,5,0.8,0.6447905602497876
4,0.8,0.1,3,5,300,5,0.8,0.6128755735376968
4,0.8,0.1,3,5,300,5,1.0,0.5953781984549911
4,0.8,0.1,3,5,300,5,1.0,0.6433503639515276
4,0.8,0.1,3,5,300,5,1.0,0.6131350313062517
4,0.8,0.1,3,5,500,1,0.8,0.588269134047339
4,0.8,0.1,3,5,500,1,0.8,0.6351296016082674
4,0.8,0.1,3,5,500,1,0.8,0.6053736874222699
4,0.8,0.1,3,5,500,1,1.0,0.5915489064262532
4,0.8,0.1,3,5,500,1,1.0,0.634581204932614
4,0.8,0.1,3,5,500,1,1.0,0.6077106995161793
4,0.8,0.1,3,5,500,5,0.8,0.5893872137865712
4,0.8,0.1,3,5,500,5,0.8,0.6348397510142955
4,0.8,0.1,3,5,500,5,0.8,0.6072875148872896
4,0.8,0.1,3,5,500,5,1.0,0.5886579098821834
4,0.8,0.1,3,5,500,5,1.0,0.6340548057730061
4,0.8,0.1,3,5,500,5,1.0,0.6059973138621715
4,0.8,0.1,6,1,100,1,0.8,0.5856562998261233
4,0.8,0.1,6,1,100,1,0.8,0.6315336922395758
4,0.8,0.1,6,1,100,1,0.8,0.6097962655718163
4,0.8,0.1,6,1,100,1,1.0,0.588518920888411
4,0.8,0.1,6,1,100,1,1.0,0.6340801239198891
4,0.8,0.1,6,1,100,1,1.0,0.6091037737404819
4,0.8,0.1,6,1,100,5,0.8,0.5925348300101205
4,0.8,0.1,6,1,100,5,0.8,0.6308456481360211
4,0.8,0.1,6,1,100,5,0.8,0.6079053348402262
4,0.8,0.1,6,1,100,5,1.0,0.5892891939270706
4,0.8,0.1,6,1,100,5,1.0,0.6370676493969012
4,0.8,0.1,6,1,100,5,1.0,0.6039520355449098
4,0.8,0.1,6,1,300,1,0.8,0.5909919882656177
4,0.8,0.1,6,1,300,1,0.8,0.6313076790118465
4,0.8,0.1,6,1,300,1,0.8,0.6118431300058275
4,0.8,0.1,6,1,300,1,1.0,0.5910868010762292
4,0.8,0.1,6,1,300,1,1.0,0.6324363678273274
4,0.8,0.1,6,1,300,1,1.0,0.6087350049021399
4,0.8,0.1,6,1,300,5,0.8,0.5969174559805758
4,0.8,0.1,6,1,300,5,0.8,0.6267251507026143
4,0.8,0.1,6,1,300,5,0.8,0.605192745702891
4,0.8,0.1,6,1,300,5,1.0,0.5895529787324448
4,0.8,0.1,6,1,300,5,1.0,0.629199610387698
4,0.8,0.1,6,1,300,5,1.0,0.6018436899651088
4,0.8,0.1,6,1,500,1,0.8,0.5956264730883132
4,0.8,0.1,6,1,500,1,0.8,0.634742881463297
4,0.8,0.1,6,1,500,1,0.8,0.6165872788731495
4,0.8,0.1,6,1,500,1,1.0,0.5963005693446276
4,0.8,0.1,6,1,500,1,1.0,0.6331122231817135
4,0.8,0.1,6,1,500,1,1.0,0.6105805480413155
4,0.8,0.1,6,1,500,5,0.8,0.6026943967731647
4,0.8,0.1,6,1,500,5,0.8,0.6291768938488423
4,0.8,0.1,6,1,500,5,0.8,0.6105631413916054
4,0.8,0.1,6,1,500,5,1.0,0.5955307378516262
4,0.8,0.1,6,1,500,5,1.0,0.6310013332586639
4,0.8,0.1,6,1,500,5,1.0,0.6047474564200047
4,0.8,0.1,6,5,100,1,0.8,0.5883260688579514
4,0.8,0.1,6,5,100,1,0.8,0.632361565456795
4,0.8,0.1,6,5,100,1,0.8,0.6128509489456755
4,0.8,0.1,6,5,100,1,1.0,0.5912522818760615
4,0.8,0.1,6,5,100,1,1.0,0.633337289042891
4,0.8,0.1,6,5,100,1,1.0,0.6090207735221241
4,0.8,0.1,6,5,100,5,0.8,0.5903739633179151
4,0.8,0.1,6,5,100,5,0.8,0.6346758113347649
4,0.8,0.1,6,5,100,5,0.8,0.6063338354594536
4,0.8,0.1,6,5,100,5,1.0,0.5915021708702308
4,0.8,0.1,6,5,100,5,1.0,0.6327906054467489
4,0.8,0.1,6,5,100,5,1.0,0.6089328934209942
4,0.8,0.1,6,5,300,1,0.8,0.595032271819602
4,0.8,0.1,6,5,300,1,0.8,0.6295307837063603
4,0.8,0.1,6,5,300,1,0.8,0.6142242548849136
4,0.8,0.1,6,5,300,1,1.0,0.5956442688135622
4,0.8,0.1,6,5,300,1,1.0,0.6297516277983604
4,0.8,0.1,6,5,300,1,1.0,0.6092113017368904
4,0.8,0.1,6,5,300,5,0.8,0.5946557858630117
4,0.8,0.1,6,5,300,5,0.8,0.6299326663602935
4,0.8,0.1,6,5,300,5,0.8,0.6063996189468027
4,0.8,0.1,6,5,300,5,1.0,0.5938080313054724
4,0.8,0.1,6,5,300,5,1.0,0.626526485971223
4,0.8,0.1,6,5,300,5,1.0,0.6066555022483211
4,0.8,0.1,6,5,500,1,0.8,0.6009380067066437
4,0.8,0.1,6,5,500,1,0.8,0.632655079412822
4,0.8,0.1,6,5,500,1,0.8,0.6191479132884261
4,0.8,0.1,6,5,500,1,1.0,0.6000698988345131
4,0.8,0.1,6,5,500,1,1.0,0.6309207508961435
4,0.8,0.1,6,5,500,1,1.0,0.6141894211998288
4,0.8,0.1,6,5,500,5,0.8,0.6006314204596199
4,0.8,0.1,6,5,500,5,0.8,0.6331441476183293
4,0.8,0.1,6,5,500,5,0.8,0.6108971856026394
4,0.8,0.1,6,5,500,5,1.0,0.5992610201534302
4,0.8,0.1,6,5,500,5,1.0,0.6280882209617761
4,0.8,0.1,6,5,500,5,1.0,0.6101907409782389
4,1.0,0.03,3,1,100,1,0.8,0.7052863310585191
4,1.0,0.03,3,1,100,1,0.8,0.7567348993345993
4,1.0,0.03,3,1,100,1,0.8,0.7102301737741971
4,1.0,0.03,3,1,100,1,1.0,0.7042787400458984
4,1.0,0.03,3,1,100,1,1.0,0.7572154000850109
4,1.0,0.03,3,1,100,1,1.0,0.7131147200787281
4,1.0,0.03,3,1,100,5,0.8,0.7059762713563698
4,1.0,0.03,3,1,100,5,0.8,0.7575098552509301
4,1.0,0.03,3,1,100,5,0.8,0.7143472160643539
4,1.0,0.03,3,1,100,5,1.0,0.7068917428359038
4,1.0,0.03,3,1,100,5,1.0,0.7602153252781964
4,1.0,0.03,3,1,100,5,1.0,0.7137681706737141
4,1.0,0.03,3,1,300,1,0.8,0.6269826634792135
4,1.0,0.03,3,1,300,1,0.8,0.6805905077081077
4,1.0,0.03,3,1,300,1,0.8,0.6424028707161742
4,1.0,0.03,3,1,300,1,1.0,0.630121005100359
4,1.0,0.03,3,1,300,1,1.0,0.682002057162773
4,1.0,0.03,3,1,300,1,1.0,0.6471986310183897
4,1.0,0.03,3,1,300,5,0.8,0.6281280162536748
4,1.0,0.03,3,1,300,5,0.8,0.680790556837386
4,1.0,0.03,3,1,300,5,0.8,0.6445320398199709
4,1.0,0.03,3,1,300,5,1.0,0.6335890969972957
4,1.0,0.03,3,1,300,5,1.0,0.6835040809506269
4,1.0,0.03,3,1,300,5,1.0,0.6497245382598686
4,1.0,0.03,3,1,500,1,0.8,0.6075035033797641
4,1.0,0.03,3,1,500,1,0.8,0.660512132411995
4,1.0,0.03,3,1,500,1,0.8,0.6237247528457809
4,1.0,0.03,3,1,500,1,1.0,0.6116596196324448
4,1.0,0.03,3,1,500,1,1.0,0.6629315300694663
4,1.0,0.03,3,1,500,1,1.0,0.628681832573692
4,1.0,0.03,3,1,500,5,0.8,0.6078367491104003
4,1.0,0.03,3,1,500,5,0.8,0.6617985794453636
4,1.0,0.03,3,1,500,5,0.8,0.6253953623253862
4,1.0,0.03,3,1,500,5,1.0,0.6137221884236356
4,1.0,0.03,3,1,500,5,1.0,0.6650239634629851
4,1.0,0.03,3,1,500,5,1.0,0.6313962625470546
4,1.0,0.03,3,5,100,1,0.8,0.7053084335265668
4,1.0,0.03,3,5,100,1,0.8,0.7567348993345993
4,1.0,0.03,3,5,100,1,0.8,0.7105639451995623
4,1.0,0.03,3,5,100,1,1.0,0.7042137218698746
4,1.0,0.03,3,5,100,1,1.0,0.7571752023984915
4,1.0,0.03,3,5,100,1,1.0,0.7123017180067768
4,1.0,0.03,3,5,100,5,0.8,0.7059762713563698
4,1.0,0.03,3,5,100,5,0.8,0.7575295453877734
4,1.0,0.03,3,5,100,5,0.8,0.714348576397119
4,1.0,0.03,3,5,100,5,1.0,0.7068917428359038
4,1.0,0.03,3,5,100,5,1.0,0.7602723132712358
4,1.0,0.03,3,5,100,5,1.0,0.7136634220452788
4,1.0,0.03,3,5,300,1,0.8,0.6262367722389652
4,1.0,0.03,3,5,300,1,0.8,0.6801552799774254
4,1.0,0.03,3,5,300,1,0.8,0.6428165204692403
4,1.0,0.03,3,5,300,1,1.0,0.630019971227047
4,1.0,0.03,3,5,300,1,1.0,0.6814432925088418
4,1.0,0.03,3,5,300,1,1.0,0.6478919398583666
4,1.0,0.03,3,5,300,5,0.8,0.6270994381942212
4,1.0,0.03,3,5,300,5,0.8,0.6803552712319343
4,1.0,0.03,3,5,300,5,0.8,0.6442729331981175
4,1.0,0.03,3,5,300,5,1.0,0.6329595261193729
4,1.0,0.03,3,5,300,5,1.0,0.6847812042664886
4,1.0,0.03,3,5,300,5,1.0,0.6496954670834585
4,1.0,0.03,3,5,500,1,0.8,0.6060404823075201
4,1.0,0.03,3,5,500,1,0.8,0.6603885015301671
4,1.0,0.03,3,5,500,1,0.8,0.6238199623013544
4,1.0,0.03,3,5,500,1,1.0,0.6119433661724513
4,1.0,0.03,3,5,500,1,1.0,0.6622842873200616
4,1.0,0.03,3,5,500,1,1.0,0.6291839793551836
4,1.0,0.03,3,5,500,5,0.8,0.6072599733663884
4,1.0,0.03,3,5,500,5,0.8,0.6602211871235097
4,1.0,0.03,3,5,500,5,0.8,0.6238456559796086
4,1.0,0.03,3,5,500,5,1.0,0.6133602221780129
4,1.0,0.03,3,5,500,5,1.0,0.6661178568452293
4,1.0,0.03,3,5,500,5,1.0,0.6308999569536053
4,1.0,0.03,6,1,100,1,0.8,0.6168799498044275
4,1.0,0.03,6,1,100,1,0.8,0.6694695474321061
4,1.0,0.03,6,1,100,1,0.8,0.6311889059001841
4,1.0,0.03,6,1,100,1,1.0,0.6214150433442317
4,1.0,0.03,6,1,100,1,1.0,0.6687439273991579
4,1.0,0.03,6,1,100,1,1.0,0.6323988728731701
4,1.0,0.03,6,1,100,5,0.8,0.6264233009206646
4,1.0,0.03,6,1,100,5,0.8,0.6727824570627682
4,1.0,0.03,6,1,100,5,0.8,0.63647104686354
4,1.0,0.03,6,1,100,5,1.0,0.6302492788788266
4,1.0,0.03,6,1,100,5,1.0,0.6753437927724449
4,1.0,0.03,6,1,100,5,1.0,0.6376476158193546
4,1.0,0.03,6,1,300,1,0.8,0.5807282065419371
4,1.0,0.03,6,1,300,1,0.8,0.6269139805330325
4,1.0,0.03,6,1,300,1,0.8,0.5997659949879527
4,1.0,0.03,6,1,300,1,1.0,0.5888209210826814
4,1.0,0.03,6,1,300,1,1.0,0.6302010889257394
4,1.0,0.03,6,1,300,1,1.0,0.6033129231921163
4,1.0,0.03,6,1,300,5,0.8,0.5846482703368968
4,1.0,0.03,6,1,300,5,0.8,0.6242776424844939
4,1.0,0.03,6,1,300,5,0.8,0.6007200104788979
4,1.0,0.03,6,1,300,5,1.0,0.5934130630735428
4,1.0,0.03,6,1,300,5,1.0,0.6333998028002485
4,1.0,0.03,6,1,300,5,1.0,0.6037173786806044
4,1.0,0.03,6,1,500,1,0.8,0.5783918199841397
4,1.0,0.03,6,1,500,1,0.8,0.6214914450655838
4,1.0,0.03,6,1,500,1,0.8,0.596259736168584
4,1.0,0.03,6,1,500,1,1.0,0.5884652453873161
4,1.0,0.03,6,1,500,1,1.0,0.6252400973452803
4,1.0,0.03,6,1,500,1,1.0,0.5999998816224457
4,1.0,0.03,6,1,500,5,0.8,0.5832775259103767
4,1.0,0.03,6,1,500,5,0.8,0.6184683466852318
4,1.0,0.03,6,1,500,5,0.8,0.5970728814386791
4,1.0,0.03,6,1,500,5,1.0,0.5912838194372718
4,1.0,0.03,6,1,500,5,1.0,0.6281833546993616
4,1.0,0.03,6,1,500,5,1.0,0.5985767785707096
4,1.0,0.03,6,5,100,1,0.8,0.6182008655188337
4,1.0,0.03,6,5,100,1,0.8,0.6680296475034342
4,1.0,0.03,6,5,100,1,0.8,0.6319996774927482
4,1.0,0.03,6,5,100,1,1.0,0.6220413806680483
4,1.0,0.03,6,5,100,1,1.0,0.6676498721503645
4,1.0,0.03,6,5,100,1,1.0,0.6307303624331267
4,1.0,0.03,6,5,100,5,0.8,0.6241600535086024
4,1.0,0.03,6,5,100,5,0.8,0.6729478785603287
4,1.0,0.03,6,5,100,5,0.8,0.6367499637182058
4,1.0,0.03,6,5,100,5,1.0,0.6291702622981538
4,1.0,0.03,6,5,100,5,1.0,0.6737183871416175
4,1.0,0.03,6,5,100,5,1.0,0.6355099005822875
4,1.0,0.03,6,5,300,1,0.8,0.5814039508254814
4,1.0,0.03,6,5,300,1,0.8,0.626781992178258
4,1.0,0.03,6,5,300,1,0.8,0.5999596121361066
4,1.0,0.03,6,5,300,1,1.0,0.5884819802439317
4,1.0,0.03,6,5,300,1,1.0,0.6305785200154697
4,1.0,0.03,6,5,300,1,1.0,0.6038340080419866
4,1.0,0.03,6,5,300,5,0.8,0.5830035028028414
4,1.0,0.03,6,5,300,5,0.8,0.6266265287845837
4,1.0,0.03,6,5,300,5,0.8,0.6007463821642783
4,1.0,0.03,6,5,300,5,1.0,0.5934171337304998
4,1.0,0.03,6,5,300,5,1.0,0.6317573404282344
4,1.0,0.03,6,5,300,5,1.0,0.6022770392004616
4,1.0,0.03,6,5,500,1,0.8,0.5806646816022779
4,1.0,0.03,6,5,500,1,0.8,0.6210124572971005
4,1.0,0.03,6,5,500,1,0.8,0.5964642053479677
4,1.0,0.03,6,5,500,1,1.0,0.5892629639117428
4,1.0,0.03,6,5,500,1,1.0,0.6270312417187576
4,1.0,0.03,6,5,500,1,1.0,0.5983343522141498
4,1.0,0.03,6,5,500,5,0.8,0.5805334198892248
4,1.0,0.03,6,5,500,5,0.8,0.6181031333112635
4,1.0,0.03,6,5,500,5,0.8,0.5953546467445592
4,1.0,0.03,6,5,500,5,1.0,0.5920645775299554
4,1.0,0.03,6,5,500,5,1.0,0.6247878507994642
4,1.0,0.03,6,5,500,5,1.0,0.5981078712774712
4,1.0,0.1,3,1,100,1,0.8,0.6231261651989299
4,1.0,0.1,3,1,100,1,0.8,0.6809892759945675
4,1.0,0.1,3,1,100,1,0.8,0.6438060740262324
4,1.0,0.1,3,1,100,1,1.0,0.6239952118821103
4,1.0,0.1,3,1,100,1,1.0,0.6780113191753379
4,1.0,0.1,3,1,100,1,1.0,0.644307095777571
4,1.0,0.1,3,1,100,5,0.8,0.6275858884006432
4,1.0,0.1,3,1,100,5,0.8,0.6815906424842209
4,1.0,0.1,3,1,100,5,0.8,0.6415796421730302
4,1.0,0.1,3,1,100,5,1.0,0.6295034159766822
4,1.0,0.1,3,1,100,5,1.0,0.6802753845455137
4,1.0,0.1,3,1,100,5,1.0,0.646946190114062
4,1.0,0.1,3,1,300,1,0.8,0.5917682217758538
4,1.0,0.1,3,1,300,1,0.8,0.6419754560602584
4,1.0,0.1,3,1,300,1,0.8,0.6147263172735098
4,1.0,0.1,3,1,300,1,1.0,0.5940735313569351
4,1.0,0.1,3,1,300,1,1.0,0.6424296750843248
4,1.0,0.1,3,1,300,1,1.0,0.6141600309722594
4,1.0,0.1,3,1,300,5,0.8,0.5947872597929227
4,1.0,0.1,3,1,300,5,0.8,0.6439629910490254
4,1.0,0.1,3,1,300,5,0.8,0.6132894840652787
4,1.0,0.1,3,1,300,5,1.0,0.5984259395565441
4,1.0,0.1,3,1,300,5,1.0,0.6436834834077916
4,1.0,0.1,3,1,300,5,1.0,0.6142931402840888
4,1.0,0.1,3,1,500,1,0.8,0.5856633716088755
4,1.0,0.1,3,1,500,1,0.8,0.6331047489374066
4,1.0,0.1,3,1,500,1,0.8,0.6109223617362032
4,1.0,0.1,3,1,500,1,1.0,0.5864555455108055
4,1.0,0.1,3,1,500,1,1.0,0.6315691971785639
4,1.0,0.1,3,1,500,1,1.0,0.6066823077112495
4,1.0,0.1,3,1,500,5,0.8,0.5899537945647199
4,1.0,0.1,3,1,500,5,0.8,0.6340327210728879
4,1.0,0.1,3,1,500,5,0.8,0.6057950541048613
4,1.0,0.1,3,1,500,5,1.0,0.5920079470331564
4,1.0,0.1,3,1,500,5,1.0,0.6339184507125818
4,1.0,0.1,3,1,500,5,1.0,0.6084169862999135
4,1.0,0.1,3,5,100,1,0.8,0.6243253397080633
4,1.0,0.1,3,5,100,1,0.8,0.6798252172230915
4,1.0,0.1,3,5,100,1,0.8,0.6418950991319898
4,1.0,0.1,3,5,100,1,1.0,0.6224009505332548
4,1.0,0.1,3,5,100,1,1.0,0.6786669930716073
4,1.0,0.1,3,5,100,1,1.0,0.6455001380891829
4,1.0,0.1,3,5,100,5,0.8,0.6285171529549942
4,1.0,0.1,3,5,100,5,0.8,0.6814778387205522
4,1.0,0.1,3,5,100,5,0.8,0.6443692026837727
4,1.0,0.1,3,5,100,5,1.0,0.627697210774056
4,1.0,0.1,3,5,100,5,1.0,0.6825800889665431
4,1.0,0.1,3,5,100,5,1.0,0.6469230061440218
4,1.0,0.1,3,5,300,1,0.8,0.5938577483988288
4,1.0,0.1,3,5,300,1,0.8,0.6431470909284706
4,1.0,0.1,3,5,300,1,0.8,0.6128238680557777
4,1.0,0.1,3,5,300,1,1.0,0.5946919836953402
4,1.0,0.1,3,5,300,1,1.0,0.6431890536196229
4,1.0,0.1,3,5,300,1,1.0,0.6134165169694021
4,1.0,0.1,3,5,300,5,0.8,0.5999270579520771
4,1.0,0.1,3,5,300,5,0.8,0.6442329172723386
4,1.0,0.1,3,5,300,5,0.8,0.6173296304510943
4,1.0,0.1,3,5,300,5,1.0,0.597562941382855
4,1.0,0.1,3,5,300,5,1.0,0.644312365831864
4,1.0,0.1,3,5,300,5,1.0,0.6162942356669692
4,1.0,0.1,3,5,500,1,0.8,0.588216436321813
4,1.0,0.1,3,5,500,1,0.8,0.63360923448921
4,1.0,0.1,3,5,500,1,0.8,0.6066504609886241
4,1.0,0.1,3,5,500,1,1.0,0.5900735263395782
4,1.0,0.1,3,5,500,1,1.0,0.6325410172855528
4,1.0,0.1,3,5,500,1,1.0,0.6072147608510852
4,1.0,0.1,3,5,500,5,0.8,0.5915729363009641
4,1.0,0.1,3,5,500,5,0.8,0.6341858833042666
4,1.0,0.1,3,5,500,5,0.8,0.6119627136945891
4,1.0,0.1,3,5,500,5,1.0,0.5917217113120719
4,1.0,0.1,3,5,500,5,1.0,0.6340532836522397
4,1.0,0.1,3,5,500,5,1.0,0.61067449815211
4,1.0,0.1,6,1,100,1,0.8,0.5898136647069966
4,1.0,0.1,6,1,100,1,0.8,0.6340565553890276
4,1.0,0.1,6,1,100,1,0.8,0.6096200632239862
4,1.0,0.1,6,1,100,1,1.0,0.5907293911396845
4,1.0,0.1,6,1,100,1,1.0,0.6304847901570974
4,1.0,0.1,6,1,100,1,1.0,0.6019121302484505
4,1.0,0.1,6,1,100,5,0.8,0.5941017945937742
4,1.0,0.1,6,1,100,5,0.8,0.628445533406376
4,1.0,0.1,6,1,100,5,0.8,0.6017799187158824
4,1.0,0.1,6,1,100,5,1.0,0.5950628056655272
4,1.0,0.1,6,1,100,5,1.0,0.6318072550573962
4,1.0,0.1,6,1,100,5,1.0,0.6041740372797626
4,1.0,0.1,6,1,300,1,0.8,0.5945088397054904
4,1.0,0.1,6,1,300,1,0.8,0.6311109353519958
